CustomerID,recency,frequency,monetary_value,r,f,m,rfm_score,segment
15807,49,48,903.9000000000003,3,3,4,334,Loyal Accounts
15421,58,53,950.3199999999998,3,3,4,334,Loyal Accounts
15835,43,50,954.0099999999996,3,3,4,334,Loyal Accounts
14229,51,43,1450.6000000000001,3,3,4,334,Loyal Accounts
13824,32,46,1698.94,3,3,4,334,Loyal Accounts
15576,37,43,921.3699999999999,3,3,4,334,Loyal Accounts
16389,52,35,1362.19,3,3,4,334,Loyal Accounts
13989,65,41,1266.08,3,3,4,334,Loyal Accounts
15478,39,44,1399.7599999999998,3,3,4,334,Loyal Accounts
14738,38,56,1289.9400000000003,3,3,4,334,Loyal Accounts
14937,56,35,1617.63,3,3,4,334,Loyal Accounts
18170,32,38,980.23,3,3,4,334,Loyal Accounts
17193,35,35,1674.42,3,3,4,334,Loyal Accounts
14261,50,52,1163.2899999999997,3,3,4,334,Loyal Accounts
16120,58,32,1294.1399999999999,3,3,4,334,Loyal Accounts
13918,49,30,1212.84,3,3,4,334,Loyal Accounts
16950,56,42,1178.5600000000002,3,3,4,334,Loyal Accounts
17244,52,31,954.86,3,3,4,334,Loyal Accounts
14567,34,34,1524.4600000000005,3,3,4,334,Loyal Accounts
17724,57,45,995.6499999999999,3,3,4,334,Loyal Accounts
17679,52,30,1992.1099999999901,3,3,4,334,Loyal Accounts
13165,45,42,1021.3199999999998,3,3,4,334,Loyal Accounts
16232,32,38,983.1899999999998,3,3,4,334,Loyal Accounts
17930,35,39,1739.84,3,3,4,334,Loyal Accounts
18171,58,56,1208.4299999999996,3,3,4,334,Loyal Accounts
14631,50,41,1006.8999999999999,3,3,4,334,Loyal Accounts
13431,66,46,1269.0999999999997,3,3,4,334,Loyal Accounts
12822,70,47,918.9800000000001,3,3,4,334,Loyal Accounts
17004,45,43,1312.1399999999999,3,3,4,334,Loyal Accounts
16380,60,31,1743.15,3,3,4,334,Loyal Accounts
12458,70,38,947.4000000000001,3,3,4,334,Loyal Accounts
16086,58,40,1119.23,3,3,4,334,Loyal Accounts
18160,56,39,638.0600000000002,3,3,3,333,Loyal Accounts
13276,63,30,590.9299999999901,3,3,3,333,Loyal Accounts
15091,53,31,476.76000000000005,3,3,3,333,Loyal Accounts
17703,34,55,798.5399999999998,3,3,3,333,Loyal Accounts
15865,40,40,894.97,3,3,3,333,Loyal Accounts
14754,44,41,637.9699999999999,3,3,3,333,Loyal Accounts
12772,59,55,892.4699999999999,3,3,3,333,Loyal Accounts
16136,59,37,709.1000000000001,3,3,3,333,Loyal Accounts
13617,39,44,544.18,3,3,3,333,Loyal Accounts
15618,32,49,746.9499999999999,3,3,3,333,Loyal Accounts
13292,38,31,578.82,3,3,3,333,Loyal Accounts
17623,32,33,527.05,3,3,3,333,Loyal Accounts
14077,40,42,499.41999999999996,3,3,3,333,Loyal Accounts
12794,52,45,860.40999999999,3,3,3,333,Loyal Accounts
16127,38,40,656.25,3,3,3,333,Loyal Accounts
16734,51,52,646.6800000000001,3,3,3,333,Loyal Accounts
15677,48,33,657.2299999999999,3,3,3,333,Loyal Accounts
15806,45,31,784.2599999999999,3,3,3,333,Loyal Accounts
16774,67,49,654.9199999999898,3,3,3,333,Loyal Accounts
16235,40,48,858.3699999999999,3,3,3,333,Loyal Accounts
14050,31,54,746.2800000000002,3,3,3,333,Loyal Accounts
17007,50,53,877.2700000000001,3,3,3,333,Loyal Accounts
13464,57,41,674.68,3,3,3,333,Loyal Accounts
15669,39,35,677.69,3,3,3,333,Loyal Accounts
15656,44,47,748.5000000000001,3,3,3,333,Loyal Accounts
14412,34,45,761.2499999999999,3,3,3,333,Loyal Accounts
13487,57,34,575.39999999999,3,3,3,333,Loyal Accounts
18228,49,32,769.16,3,3,3,333,Loyal Accounts
15651,36,32,646.0600000000001,3,3,3,333,Loyal Accounts
16882,66,39,705.1200000000001,3,3,3,333,Loyal Accounts
14474,42,30,537.7099999999999,3,3,3,333,Loyal Accounts
13354,70,51,743.3299999999999,3,3,3,333,Loyal Accounts
15066,31,53,760.5099999999999,3,3,3,333,Loyal Accounts
16203,58,36,589.1500000000001,3,3,3,333,Loyal Accounts
15757,65,45,714.2599999999999,3,3,3,333,Loyal Accounts
17527,53,49,888.8600000000001,3,3,3,333,Loyal Accounts
15762,64,37,583.75,3,3,3,333,Loyal Accounts
17712,44,29,522.9099999999901,3,3,3,333,Loyal Accounts
17373,39,57,646.9200000000001,3,3,3,333,Loyal Accounts
14356,59,38,666.8599999999998,3,3,3,333,Loyal Accounts
17420,49,30,598.8299999999998,3,3,3,333,Loyal Accounts
13035,57,30,886.6300000000001,3,3,3,333,Loyal Accounts
13034,54,37,642.73,3,3,3,333,Loyal Accounts
18205,35,32,517.2800000000001,3,3,3,333,Loyal Accounts
13023,63,40,689.82,3,3,3,333,Loyal Accounts
17447,39,36,540.9699999999999,3,3,3,333,Loyal Accounts
16969,38,42,650.3300000000004,3,3,3,333,Loyal Accounts
12944,35,30,604.51,3,3,3,333,Loyal Accounts
17520,53,30,546.7299999999998,3,3,3,333,Loyal Accounts
16140,52,37,703.53,3,3,3,333,Loyal Accounts
12413,66,40,694.15,3,3,3,333,Loyal Accounts
12728,70,46,836.17,3,3,3,333,Loyal Accounts
15322,63,49,602.9699999999999,3,3,3,333,Loyal Accounts
18150,31,37,566.5,3,3,3,333,Loyal Accounts
14193,67,42,853.3900000000002,3,3,3,333,Loyal Accounts
12571,39,34,519.6099999999999,3,3,3,333,Loyal Accounts
13925,35,45,616.65,3,3,3,333,Loyal Accounts
12694,69,37,869.5099999999999,3,3,3,333,Loyal Accounts
14815,36,53,778.42,3,3,3,333,Loyal Accounts
15244,64,34,631.4899999999999,3,3,3,333,Loyal Accounts
12631,56,31,640.4999999999999,3,3,3,333,Loyal Accounts
16491,46,39,731.4999999999999,3,3,3,333,Loyal Accounts
12638,32,39,671.4099999999902,3,3,3,333,Loyal Accounts
18035,35,49,713.7299999999999,3,3,3,333,Loyal Accounts
15252,35,44,740.7800000000002,3,3,3,333,Loyal Accounts
12475,53,36,723.34,3,3,3,333,Loyal Accounts
15990,43,52,792.1099999999999,3,3,3,333,Loyal Accounts
14201,59,39,687.9200000000001,3,3,3,333,Loyal Accounts
16043,37,39,773.9500000000002,3,3,3,333,Loyal Accounts
13865,57,30,501.56,3,3,3,333,Loyal Accounts
15255,66,47,890.8499999999999,3,3,3,333,Loyal Accounts
16518,60,42,480.8800000000001,3,3,3,333,Loyal Accounts
14158,39,41,507.1399999999998,3,3,3,333,Loyal Accounts
18104,36,38,754.6400000000002,3,3,3,333,Loyal Accounts
16488,32,31,491.88,3,3,3,333,Loyal Accounts
17733,38,35,692.19,3,3,3,333,Loyal Accounts
16099,49,39,731.8999999999997,3,3,3,333,Loyal Accounts
15215,44,43,615.9899999999999,3,3,3,333,Loyal Accounts
14167,38,50,562.53,3,3,3,333,Loyal Accounts
16385,59,57,554.7799999999999,3,3,3,333,Loyal Accounts
16667,67,52,567.1799999999997,3,3,3,333,Loyal Accounts
15211,59,52,894.4100000000001,3,3,3,333,Loyal Accounts
14128,60,46,637.3000000000002,3,3,3,333,Loyal Accounts
15315,63,38,551.5399999999997,3,3,3,333,Loyal Accounts
16345,43,37,565.3899999999999,3,3,3,333,Loyal Accounts
18136,62,39,761.67,3,3,3,333,Loyal Accounts
17734,53,43,700.43,3,3,3,333,Loyal Accounts
13278,40,46,542.6499999999999,3,3,3,333,Loyal Accounts
12667,57,33,620.1300000000001,3,3,3,333,Loyal Accounts
16613,69,30,618.5899999999999,3,3,3,333,Loyal Accounts
13812,41,36,539.0000000000001,3,3,3,333,Loyal Accounts
16357,32,34,658.8799999999997,3,3,3,333,Loyal Accounts
14923,50,44,749.02,3,3,3,333,Loyal Accounts
15994,54,32,414.27,3,3,2,332,Potential Loyalist
14379,43,46,347.58000000000004,3,3,2,332,Potential Loyalist
16354,62,39,395.8,3,3,2,332,Potential Loyalist
15018,38,32,456.21999999999997,3,3,2,332,Potential Loyalist
17403,35,32,263.92,3,3,2,332,Potential Loyalist
13760,53,57,286.59,3,3,2,332,Potential Loyalist
15809,35,43,399.2099999999999,3,3,2,332,Potential Loyalist
14067,63,52,374.37999999999994,3,3,2,332,Potential Loyalist
15522,32,56,397.83,3,3,2,332,Potential Loyalist
14690,43,52,341.84999999999985,3,3,2,332,Potential Loyalist
13919,52,33,350.16000000000014,3,3,2,332,Potential Loyalist
16243,33,51,409.0999999999999,3,3,2,332,Potential Loyalist
17418,41,30,463.3,3,3,2,332,Potential Loyalist
16026,42,32,236.08999999998997,3,3,2,332,Potential Loyalist
15014,42,33,257.47,3,3,2,332,Potential Loyalist
17839,41,52,317.8299999999999,3,3,2,332,Potential Loyalist
15320,43,36,267.13,3,3,2,332,Potential Loyalist
14716,42,51,307.3500000000001,3,3,2,332,Potential Loyalist
15579,68,48,327.6,3,3,2,332,Potential Loyalist
16413,56,31,262.2,3,3,2,332,Potential Loyalist
17201,53,38,289.7,3,3,2,332,Potential Loyalist
15957,31,42,428.89000000000004,3,3,2,332,Potential Loyalist
15553,59,55,428.24999999999994,3,3,2,332,Potential Loyalist
16052,53,34,362.02000000000004,3,3,2,332,Potential Loyalist
16601,40,30,242.65999999999,3,3,2,332,Potential Loyalist
14731,46,45,380.02,3,3,2,332,Potential Loyalist
18067,39,37,396.24999999999994,3,3,2,332,Potential Loyalist
17771,56,54,245.64999999999998,3,3,2,332,Potential Loyalist
16932,52,48,149.99,3,3,1,331,Low Spenders
15853,51,30,110.47999999999996,3,3,1,331,Low Spenders
18126,60,52,200.92,3,3,1,331,Low Spenders
14598,43,50,221.96999999999994,3,3,1,331,Low Spenders
17608,32,56,191.82999999999998,3,3,1,331,Low Spenders
14357,42,40,225.04000000000005,3,3,1,331,Low Spenders
14801,60,57,189.3,3,3,1,331,Low Spenders
17957,65,31,111.56999999999998,3,3,1,331,Low Spenders
16921,60,55,154.12000000000003,3,3,1,331,Low Spenders
17344,45,31,157.62,3,3,1,331,Low Spenders
18045,44,43,178.26,3,3,1,331,Low Spenders
13598,46,36,146.81,3,3,1,331,Low Spenders
16412,53,30,135.99000000000007,3,3,1,331,Low Spenders
16914,35,30,183.68,3,3,1,331,Low Spenders
15276,65,49,128.30999999999997,3,3,1,331,Low Spenders
14830,52,39,188.64000000000001,3,3,1,331,Low Spenders
16017,46,32,211.81,3,3,1,331,Low Spenders
18088,60,37,165.79000000000002,3,3,1,331,Low Spenders
16887,34,36,192.25000000000006,3,3,1,331,Low Spenders
17125,49,35,230.41999999999996,3,3,1,331,Low Spenders
16753,57,34,223.88,3,3,1,331,Low Spenders
16415,43,47,200.11,3,3,1,331,Low Spenders
12454,52,30,1.0800249583553523e-12,3,3,1,331,Low Spenders
14557,63,32,-8.526512829121202e-14,3,3,1,331,Low Spenders
15335,53,35,170.06,3,3,1,331,Low Spenders
14485,38,46,162.64,3,3,1,331,Low Spenders
18033,64,33,93.82000000000002,3,3,1,331,Low Spenders
14381,51,56,202.67999999999995,3,3,1,331,Low Spenders
12512,65,31,132.18,3,3,1,331,Low Spenders
17396,38,27,7330.8,3,2,5,325,Need Attention
17940,48,22,1897.1000000000004,3,2,4,324,Potential Loyalist
14164,70,29,1631.7700000000002,3,2,4,324,Potential Loyalist
17951,39,21,990.7600000000002,3,2,4,324,Potential Loyalist
13538,42,25,1280.85,3,2,4,324,Potential Loyalist
13763,62,17,1689.46,3,2,4,324,Potential Loyalist
17354,50,16,1393.0600000000002,3,2,4,324,Potential Loyalist
14015,52,20,917.3399999999999,3,2,4,324,Potential Loyalist
13791,42,17,1047.68,3,2,4,324,Potential Loyalist
16160,63,22,1009.4500000000004,3,2,4,324,Potential Loyalist
16260,50,18,1035.4499999999998,3,2,4,324,Potential Loyalist
13750,53,24,1647.1799999999998,3,2,4,324,Potential Loyalist
13461,38,27,1445.0,3,2,4,324,Potential Loyalist
16563,53,19,1077.6999999999998,3,2,4,324,Potential Loyalist
17018,40,16,920.1,3,2,4,324,Potential Loyalist
12394,63,27,1272.44,3,2,4,324,Potential Loyalist
14029,62,15,467.66,3,2,3,323,Potential Loyalist
15142,45,26,498.74,3,2,3,323,Potential Loyalist
13416,43,19,712.5,3,2,3,323,Potential Loyalist
15181,65,18,680.2799999999999,3,2,3,323,Potential Loyalist
17076,35,25,841.0799999999999,3,2,3,323,Potential Loyalist
14421,56,27,812.8299999999999,3,2,3,323,Potential Loyalist
14150,35,26,658.56,3,2,3,323,Potential Loyalist
15193,60,19,499.32000000000005,3,2,3,323,Potential Loyalist
17934,51,21,704.2499999999999,3,2,3,323,Potential Loyalist
17361,48,29,488.2,3,2,3,323,Potential Loyalist
17423,44,28,663.6300000000003,3,2,3,323,Potential Loyalist
17761,32,19,712.74,3,2,3,323,Potential Loyalist
16621,51,29,813.4800000000001,3,2,3,323,Potential Loyalist
17462,50,28,662.9399999999999,3,2,3,323,Potential Loyalist
16732,31,28,603.63,3,2,3,323,Potential Loyalist
18149,50,16,612.0,3,2,3,323,Potential Loyalist
14273,50,29,559.9700000000001,3,2,3,323,Potential Loyalist
12420,63,29,600.31,3,2,3,323,Potential Loyalist
14317,64,24,508.58000000000004,3,2,3,323,Potential Loyalist
13759,32,25,659.41,3,2,3,323,Potential Loyalist
12808,36,28,483.6500000000002,3,2,3,323,Potential Loyalist
12612,57,21,643.5900000000003,3,2,3,323,Potential Loyalist
15304,60,26,680.3000000000002,3,2,3,323,Potential Loyalist
16825,38,28,775.0999999999997,3,2,3,323,Potential Loyalist
16325,43,20,510.53999999999996,3,2,3,323,Potential Loyalist
17351,35,27,587.15,3,2,3,323,Potential Loyalist
15469,42,27,504.50000000000006,3,2,3,323,Potential Loyalist
15300,63,28,496.43999999999994,3,2,3,323,Potential Loyalist
16708,45,27,656.63,3,2,3,323,Potential Loyalist
14636,35,28,609.85,3,2,3,323,Potential Loyalist
13524,40,27,680.1800000000001,3,2,3,323,Potential Loyalist
12596,50,27,618.23,3,2,3,323,Potential Loyalist
14997,45,27,540.98,3,2,3,323,Potential Loyalist
13721,35,28,524.14,3,2,3,323,Potential Loyalist
13359,58,24,431.2600000000001,3,2,2,322,Potential Loyalist
13351,65,16,373.94,3,2,2,322,Potential Loyalist
14139,45,26,415.65999999999997,3,2,2,322,Potential Loyalist
15664,50,19,358.63,3,2,2,322,Potential Loyalist
15930,66,21,426.63000000000005,3,2,2,322,Potential Loyalist
16404,69,23,443.04999999999995,3,2,2,322,Potential Loyalist
16018,38,28,408.9000000000001,3,2,2,322,Potential Loyalist
17078,35,28,377.96000000000004,3,2,2,322,Potential Loyalist
16177,49,15,331.95,3,2,2,322,Potential Loyalist
14484,49,14,321.88,3,2,2,322,Potential Loyalist
13886,70,16,243.56000000000003,3,2,2,322,Potential Loyalist
16123,51,16,307.7,3,2,2,322,Potential Loyalist
16318,34,19,328.15,3,2,2,322,Potential Loyalist
16071,44,21,326.20000000000005,3,2,2,322,Potential Loyalist
13930,57,17,337.3399999999999,3,2,2,322,Potential Loyalist
13904,36,26,332.52000000000004,3,2,2,322,Potential Loyalist
16183,66,15,338.71000000000004,3,2,2,322,Potential Loyalist
15598,34,16,235.68000000000004,3,2,2,322,Potential Loyalist
16593,50,27,330.0299999999999,3,2,2,322,Potential Loyalist
13923,53,20,350.93000000000006,3,2,2,322,Potential Loyalist
15847,37,22,389.22999999999985,3,2,2,322,Potential Loyalist
16441,66,24,381.2,3,2,2,322,Potential Loyalist
13504,63,22,295.77000000000004,3,2,2,322,Potential Loyalist
15754,50,29,455.66999999999996,3,2,2,322,Potential Loyalist
14184,66,24,452.89000000000004,3,2,2,322,Potential Loyalist
16848,52,14,281.41999999999996,3,2,2,322,Potential Loyalist
16909,63,19,364.06,3,2,2,322,Potential Loyalist
15774,68,25,270.79999999999995,3,2,2,322,Potential Loyalist
16830,38,23,325.83000000000004,3,2,2,322,Potential Loyalist
16826,50,22,341.7,3,2,2,322,Potential Loyalist
16239,56,21,372.9,3,2,2,322,Potential Loyalist
14427,49,17,363.3,3,2,2,322,Potential Loyalist
16803,64,24,332.2999999999999,3,2,2,322,Potential Loyalist
13917,49,18,271.96,3,2,2,322,Potential Loyalist
13473,60,22,417.34,3,2,2,322,Potential Loyalist
13573,49,25,290.21,3,2,2,322,Potential Loyalist
15840,58,28,345.53999999999996,3,2,2,322,Potential Loyalist
16793,56,16,243.84,3,2,2,322,Potential Loyalist
13592,35,16,247.95999999999998,3,2,2,322,Potential Loyalist
13801,66,23,324.80000000000007,3,2,2,322,Potential Loyalist
13594,52,26,396.96999999999997,3,2,2,322,Potential Loyalist
14333,63,19,351.45000000000005,3,2,2,322,Potential Loyalist
16104,61,28,298.21000000000004,3,2,2,322,Potential Loyalist
13974,48,28,413.59,3,2,2,322,Potential Loyalist
16982,60,22,384.05999999999995,3,2,2,322,Potential Loyalist
13602,64,23,428.89000000000004,3,2,2,322,Potential Loyalist
16884,37,26,429.84000000000003,3,2,2,322,Potential Loyalist
16555,34,17,285.6500000000001,3,2,2,322,Potential Loyalist
15837,64,24,391.98,3,2,2,322,Potential Loyalist
16758,64,22,369.34,3,2,2,322,Potential Loyalist
13897,49,17,311.1599999999999,3,2,2,322,Potential Loyalist
16648,38,21,270.7,3,2,2,322,Potential Loyalist
14780,54,27,447.68,3,2,2,322,Potential Loyalist
15185,69,21,310.46,3,2,2,322,Potential Loyalist
17878,43,26,379.45,3,2,2,322,Potential Loyalist
12718,70,19,238.05,3,2,2,322,Potential Loyalist
17489,58,29,376.2399999999999,3,2,2,322,Potential Loyalist
15010,35,20,308.9399999999999,3,2,2,322,Potential Loyalist
14538,64,19,388.25,3,2,2,322,Potential Loyalist
12824,59,25,397.03999999999996,3,2,2,322,Potential Loyalist
13092,70,26,459.8299999999999,3,2,2,322,Potential Loyalist
15468,34,29,438.4600000000001,3,2,2,322,Potential Loyalist
17190,58,20,249.73999999999998,3,2,2,322,Potential Loyalist
15551,36,29,436.0599999999999,3,2,2,322,Potential Loyalist
12703,63,22,274.70000000000005,3,2,2,322,Potential Loyalist
14555,56,19,312.54,3,2,2,322,Potential Loyalist
14638,50,16,443.56,3,2,2,322,Potential Loyalist
13245,50,16,430.5,3,2,2,322,Potential Loyalist
17222,64,27,328.46000000000004,3,2,2,322,Potential Loyalist
12519,63,17,330.84,3,2,2,322,Potential Loyalist
15121,49,28,457.71999999999997,3,2,2,322,Potential Loyalist
12448,43,22,449.37,3,2,2,322,Potential Loyalist
15127,65,16,406.53000000000003,3,2,2,322,Potential Loyalist
12895,41,24,347.3,3,2,2,322,Potential Loyalist
12491,38,26,460.4,3,2,2,322,Potential Loyalist
12492,62,20,263.05,3,2,2,322,Potential Loyalist
15264,63,23,393.74,3,2,2,322,Potential Loyalist
13177,64,17,282.45,3,2,2,322,Potential Loyalist
18053,65,21,297.07000000000005,3,2,2,322,Potential Loyalist
18081,35,17,343.45,3,2,2,322,Potential Loyalist
17181,56,23,239.91999999999996,3,2,2,322,Potential Loyalist
17506,69,16,294.28999999999996,3,2,2,322,Potential Loyalist
17430,32,14,265.76000000000005,3,2,2,322,Potential Loyalist
17973,51,15,337.03999999999996,3,2,2,322,Potential Loyalist
12552,38,20,437.82,3,2,2,322,Potential Loyalist
17483,64,21,414.04,3,2,2,322,Potential Loyalist
14517,32,18,330.45,3,2,2,322,Potential Loyalist
18261,42,21,324.23999999999995,3,2,2,322,Potential Loyalist
17892,55,28,244.09999999999997,3,2,2,322,Potential Loyalist
17684,43,15,239.40999999999997,3,2,2,322,Potential Loyalist
12740,63,27,427.59999999999997,3,2,2,322,Potential Loyalist
15592,46,24,388.5799999999999,3,2,2,322,Potential Loyalist
14528,36,18,364.21999999999997,3,2,2,322,Potential Loyalist
15345,34,23,367.69,3,2,2,322,Potential Loyalist
14974,36,17,89.85999999999999,3,2,1,321,Low Spenders
13419,63,16,220.94,3,2,1,321,Low Spenders
17816,36,17,36.32,3,2,1,321,Low Spenders
14098,36,21,147.26999999999998,3,2,1,321,Low Spenders
16773,56,26,171.59,3,2,1,321,Low Spenders
15748,39,20,144.36,3,2,1,321,Low Spenders
17219,31,25,114.11999999999999,3,2,1,321,Low Spenders
17233,34,25,190.88000000000005,3,2,1,321,Low Spenders
13193,60,25,112.08000000000003,3,2,1,321,Low Spenders
17895,43,15,95.33,3,2,1,321,Low Spenders
15604,51,17,216.38999999999996,3,2,1,321,Low Spenders
17111,46,29,231.57,3,2,1,321,Low Spenders
14585,49,29,157.04999999999995,3,2,1,321,Low Spenders
18105,37,18,113.40000000000003,3,2,1,321,Low Spenders
15516,44,15,62.36000000000001,3,2,1,321,Low Spenders
17274,34,25,107.65999999999998,3,2,1,321,Low Spenders
14174,32,26,134.46,3,2,1,321,Low Spenders
17603,49,15,-1165.2999999999997,3,2,1,321,Low Spenders
15637,52,15,223.36,3,2,1,321,Low Spenders
12923,63,28,172.82000000000002,3,2,1,321,Low Spenders
12812,44,15,229.64,3,2,1,321,Low Spenders
13364,66,20,-4.440892098500626e-14,3,2,1,321,Low Spenders
12581,39,15,197.71,3,2,1,321,Low Spenders
17166,38,14,189.48999999999998,3,2,1,321,Low Spenders
13503,70,17,216.85,3,2,1,321,Low Spenders
13972,70,15,190.25000000000003,3,2,1,321,Low Spenders
15017,33,20,125.58000000000001,3,2,1,321,Low Spenders
17836,46,24,110.12999999999998,3,2,1,321,Low Spenders
14518,63,16,174.33,3,2,1,321,Low Spenders
17928,44,23,212.5,3,2,1,321,Low Spenders
16308,37,4,2560.0,3,1,5,315,Need Attention
17317,45,11,2524.02,3,1,5,315,Need Attention
14145,46,12,3148.2,3,1,5,315,Need Attention
15299,66,12,3787.0900000000006,3,1,5,315,Need Attention
15587,49,9,913.6000000000001,3,1,4,314,Need Attention
13805,51,13,924.56,3,1,4,314,Need Attention
15199,58,13,1268.6999999999998,3,1,4,314,Need Attention
13689,62,6,910.0,3,1,4,314,Need Attention
17262,51,12,1253.3600000000001,3,1,4,314,Need Attention
16505,31,4,777.6,3,1,3,313,About to Sleep
13049,63,14,656.6000000000001,3,1,3,313,About to Sleep
12863,51,6,504.2,3,1,3,313,About to Sleep
12879,44,12,552.5699999999999,3,1,3,313,About to Sleep
18194,63,9,895.9999999999999,3,1,3,313,About to Sleep
13169,63,13,712.8800000000001,3,1,3,313,About to Sleep
13145,39,7,614.77,3,1,3,313,About to Sleep
13260,60,8,557.62,3,1,3,313,About to Sleep
17414,43,6,778.0,3,1,3,313,About to Sleep
14147,48,6,468.4,3,1,3,313,About to Sleep
14967,49,6,463.79999999999995,3,1,3,313,About to Sleep
15330,31,13,714.96,3,1,3,313,About to Sleep
13845,64,9,312.98,3,1,2,312,Low Spenders
13806,63,10,256.38,3,1,2,312,Low Spenders
15766,63,11,314.9,3,1,2,312,Low Spenders
16432,63,8,287.4,3,1,2,312,Low Spenders
17824,50,13,298.16,3,1,2,312,Low Spenders
16836,39,11,251.87,3,1,2,312,Low Spenders
12908,58,4,246.0,3,1,2,312,Low Spenders
13103,39,8,243.9,3,1,2,312,Low Spenders
15739,65,8,449.12000000000006,3,1,2,312,Low Spenders
16881,66,1,432.0,3,1,2,312,Low Spenders
16430,56,6,300.85,3,1,2,312,Low Spenders
15803,50,8,415.82,3,1,2,312,Low Spenders
15158,44,7,401.36,3,1,2,312,Low Spenders
15286,49,3,240.55,3,1,2,312,Low Spenders
13348,63,14,233.76,3,1,2,312,Low Spenders
13347,69,8,341.36,3,1,2,312,Low Spenders
16737,52,1,417.59999999999997,3,1,2,312,Low Spenders
15659,43,11,306.45,3,1,2,312,Low Spenders
14764,43,7,250.55,3,1,2,312,Low Spenders
17025,60,9,357.77,3,1,2,312,Low Spenders
18240,45,6,422.58000000000004,3,1,2,312,Low Spenders
15667,39,13,301.32000000000005,3,1,2,312,Low Spenders
15360,39,13,427.84999999999997,3,1,2,312,Low Spenders
12430,42,11,256.32,3,1,2,312,Low Spenders
17205,53,13,384.08000000000004,3,1,2,312,Low Spenders
15678,52,12,352.70000000000005,3,1,2,312,Low Spenders
14537,57,10,355.56,3,1,2,312,Low Spenders
12403,49,6,409.70000000000005,3,1,2,312,Low Spenders
14761,58,11,255.90000000000003,3,1,2,312,Low Spenders
15385,39,12,316.88000000000005,3,1,2,312,Low Spenders
18270,37,13,238.95,3,1,2,312,Low Spenders
14752,43,5,389.63999999999993,3,1,2,312,Low Spenders
14819,63,13,272.07,3,1,2,312,Low Spenders
15277,46,12,255.82,3,1,2,312,Low Spenders
14975,56,11,279.94,3,1,2,312,Low Spenders
15423,37,2,43.5,3,1,1,311,Low Spenders
13669,50,9,218.55,3,1,1,311,Low Spenders
13690,58,9,172.24999999999997,3,1,1,311,Low Spenders
17148,51,9,124.88000000000001,3,1,1,311,Low Spenders
16690,43,13,208.54999999999998,3,1,1,311,Low Spenders
15327,52,10,208.75,3,1,1,311,Low Spenders
12602,58,12,153.12,3,1,1,311,Low Spenders
13651,34,6,94.2,3,1,1,311,Low Spenders
13666,59,12,84.65,3,1,1,311,Low Spenders
13697,38,12,151.22000000000003,3,1,1,311,Low Spenders
15886,59,12,181.09,3,1,1,311,Low Spenders
14295,39,7,154.70000000000002,3,1,1,311,Low Spenders
14792,63,4,-2.220446049250313e-16,3,1,1,311,Low Spenders
13792,65,13,195.55000000000004,3,1,1,311,Low Spenders
16542,53,5,119.62,3,1,1,311,Low Spenders
15844,45,11,130.74,3,1,1,311,Low Spenders
14345,38,6,108.97999999999999,3,1,1,311,Low Spenders
17785,52,13,131.9,3,1,1,311,Low Spenders
14218,42,12,169.48000000000002,3,1,1,311,Low Spenders
16591,68,10,213.5,3,1,1,311,Low Spenders
17534,53,9,223.36,3,1,1,311,Low Spenders
17647,64,7,133.06,3,1,1,311,Low Spenders
17831,32,2,35.400000000000006,3,1,1,311,Low Spenders
15937,63,7,145.34999999999997,3,1,1,311,Low Spenders
14799,50,13,157.7,3,1,1,311,Low Spenders
16742,46,4,0.0,3,1,1,311,Low Spenders
15836,44,12,117.47,3,1,1,311,Low Spenders
14798,52,12,173.65999999999997,3,1,1,311,Low Spenders
17620,59,4,81.44,3,1,1,311,Low Spenders
12789,64,4,91.85000000000001,3,1,1,311,Low Spenders
14861,51,6,125.79,3,1,1,311,Low Spenders
17186,46,2,144.0,3,1,1,311,Low Spenders
18147,45,7,179.33999999999997,3,1,1,311,Low Spenders
16106,65,6,108.38,3,1,1,311,Low Spenders
17206,52,7,204.24,3,1,1,311,Low Spenders
16337,36,10,151.05,3,1,1,311,Low Spenders
13938,34,7,71.66,3,1,1,311,Low Spenders
14089,56,13,158.75,3,1,1,311,Low Spenders
18169,60,9,202.65000000000003,3,1,1,311,Low Spenders
13947,64,5,90.6,3,1,1,311,Low Spenders
15096,42,11,219.39,3,1,1,311,Low Spenders
17024,44,3,95.85,3,1,1,311,Low Spenders
14080,32,4,45.599999999999994,3,1,1,311,Low Spenders
17030,63,11,146.87,3,1,1,311,Low Spenders
13980,59,11,200.14,3,1,1,311,Low Spenders
13366,49,1,56.160000000000004,3,1,1,311,Low Spenders
16248,61,7,152.94000000000003,3,1,1,311,Low Spenders
13006,55,4,81.57,3,1,1,311,Low Spenders
15565,49,8,173.15999999999997,3,1,1,311,Low Spenders
14054,64,6,92.46,3,1,1,311,Low Spenders
16190,39,6,215.04,3,1,1,311,Low Spenders
14027,60,6,104.82,3,1,1,311,Low Spenders
16171,58,3,73.2,3,1,1,311,Low Spenders
14039,32,6,152.2,3,1,1,311,Low Spenders
15612,35,6,195.15,3,1,1,311,Low Spenders
14495,50,6,123.79999999999998,3,1,1,311,Low Spenders
15610,51,6,112.46,3,1,1,311,Low Spenders
18277,57,9,97.63,3,1,1,311,Low Spenders
13283,59,7,93.66,3,1,1,311,Low Spenders
16179,60,11,215.79,3,1,1,311,Low Spenders
