CustomerID,Recency,Frequency,Monetary,RFM_Score
14747.0,248,2,294.3,122
14748.0,29,6,1311.79,444
14752.0,44,1,389.64,312
14753.0,87,1,563.15,213
14754.0,45,2,638.05,323
14755.0,10,12,4965.38,555
14756.0,15,1,738.96,413
14757.0,75,1,420.5,212
14758.0,145,4,1484.06,244
14759.0,5,3,1625.97,534
14760.0,294,2,53.8,121
14761.0,59,2,255.9,322
14762.0,264,1,300.52,112
14764.0,44,2,250.55,322
14765.0,29,3,254.11,432
14766.0,8,8,2423.07,555
14768.0,17,3,139.5,431
14769.0,3,10,10641.6,555
14770.0,232,2,876.42,123
14772.0,112,1,139.26,211
14775.0,58,3,1011.9,334
14776.0,51,13,2195.58,355
14778.0,127,2,730.86,223
14779.0,281,3,386.15,132
14780.0,55,2,447.68,322
14782.0,320,1,200.10000000000002,111
14784.0,26,2,289.99,422
14785.0,10,2,77.4,521
14788.0,7,2,679.4399999999999,523
14789.0,29,1,197.64,411
14790.0,17,4,745.06,443
14793.0,4,2,214.14,521
14794.0,3,9,1272.11,554
14795.0,166,1,131.45000000000002,211
14796.0,1,27,7839.51,555
14798.0,53,3,173.74,331
14799.0,51,1,157.7,311
14800.0,48,16,4236.34,355
14801.0,61,1,193.14,311
14803.0,162,3,845.55,233
14804.0,9,1,353.27,512
14805.0,15,4,554.65,443
14806.0,75,1,193.39000000000001,211
14808.0,40,15,2175.37,355
14810.0,41,11,2087.88,355
14813.0,370,2,155.43,121
14815.0,37,2,778.5,323
14816.0,197,1,271.85,112
14817.0,200,2,1110.34,124
14818.0,74,3,657.8,233
14819.0,64,2,272.07,322
14820.0,21,4,507.29,443
14821.0,367,1,48.800000000000004,111
14823.0,180,3,321.43,132
14824.0,10,4,1127.71,544
14825.0,4,12,2226.91,555
14828.0,197,3,2139.76,135
14829.0,29,6,644.65,443
14830.0,53,1,197.13,311
14834.0,18,8,1698.35,454
14836.0,10,3,102.44999999999999,531
14837.0,90,5,1641.2,244
14840.0,268,1,62.85,111
14841.0,53,6,3295.76,345
14842.0,35,8,2456.8,355
14844.0,64,4,3189.81,345
14847.0,149,1,309.4,212
14849.0,22,28,7904.28,455
14850.0,312,2,278.15,122
14851.0,23,2,511.35,423
14852.0,58,6,2836.69,345
14853.0,9,3,463.05,532
14854.0,78,8,2749.89,255
14855.0,119,2,645.65,223
14856.0,36,3,1311.3799999999999,334
14857.0,60,3,1165.65,334
14859.0,13,5,1352.04,444
14860.0,9,2,168.62,521
14861.0,52,1,125.79,311
14862.0,26,2,841.1999999999999,423
14863.0,29,1,266.76,412
14865.0,7,2,52.2,521
14866.0,11,13,14197.45,555
14867.0,186,4,701.33,143
14868.0,3,9,2939.64,555
14869.0,4,3,721.95,533
14870.0,262,1,327.25,112
14871.0,3,4,522.38,543
14873.0,210,1,519.68,113
14875.0,9,5,1448.72,544
14878.0,13,9,1485.54,454
14880.0,77,3,706.19,233
14881.0,20,1,255.4,412
14882.0,27,2,589.7,423
14883.0,19,7,756.64,453
14885.0,132,1,765.3199999999999,213
14886.0,253,1,364.8,112
14887.0,79,1,1862.0,214
14888.0,207,1,369.2,112
14889.0,336,1,135.9,111
14890.0,254,1,125.65,111
14891.0,148,2,554.38,223
14893.0,10,2,1237.8500000000001,524
14894.0,85,1,655.75,213
14895.0,8,24,11020.26,555
14896.0,205,2,468.77000000000004,122
14897.0,8,4,1366.38,544
14898.0,23,8,1228.32,454
14901.0,11,10,1414.99,554
14902.0,21,2,314.11,422
14903.0,21,10,2744.48,455
14904.0,2,2,1025.44,524
14905.0,154,3,599.9,233
14907.0,3,10,3478.85,555
14908.0,74,1,277.8,212
14910.0,3,7,389.86,552
14911.0,1,248,132572.62,555
14912.0,17,3,841.52,433
14913.0,36,4,1227.43,344
14915.0,86,3,258.83,232
14916.0,71,5,1264.84,244
14918.0,116,2,1610.15,224
14920.0,213,2,977.77,124
14921.0,30,2,1316.07,424
14923.0,51,1,749.1,313
14924.0,246,1,310.05,112
14929.0,32,1,223.88,311
14930.0,109,3,2372.86,235
14931.0,5,6,964.6800000000001,544
14932.0,366,1,363.53,112
14934.0,73,3,1888.84,234
14935.0,297,1,1784.71,114
14936.0,9,9,8117.42,555
14937.0,57,4,1617.63,344
14944.0,30,14,5842.95,455
14946.0,14,1,100.9,411
14947.0,72,2,290.82,222
14948.0,23,7,1066.57,454
14950.0,9,2,361.25,522
14951.0,79,1,311.69,212
14952.0,46,15,7912.79,355
14953.0,25,1,289.82,412
14954.0,12,1,336.17,412
14957.0,253,1,58.49,111
14958.0,147,3,499.68,233
14959.0,59,5,684.97,343
14960.0,8,2,221.27,521
14961.0,11,12,7006.58,555
14962.0,271,1,126.7,111
14963.0,10,5,1487.8,544
14964.0,247,1,206.21,111
14965.0,96,2,599.0,223
14966.0,15,1,191.32,411
14967.0,50,1,463.8,312
14968.0,30,1,147.59,411
14970.0,68,4,1592.06,344
14971.0,35,3,1116.57,334
14972.0,128,1,114.77,211
14973.0,107,3,1314.45,234
14974.0,37,1,114.39,311
14975.0,57,1,279.94,312
14976.0,57,8,765.86,353
14978.0,72,5,1931.42,244
14981.0,246,1,102.12,111
14984.0,19,2,213.27,421
14985.0,198,2,296.75,122
14987.0,16,2,326.4,422
14988.0,212,1,334.54,112
14995.0,39,2,233.23000000000002,321
14997.0,46,4,540.98,343
14998.0,170,2,429.87,222
15000.0,48,1,490.52,313
15002.0,116,4,1641.76,244
15004.0,147,1,1246.32,214
15005.0,16,35,6180.49,455
15006.0,51,1,502.09,313
15007.0,159,1,156.91,211
15009.0,12,3,1261.78,434
15010.0,36,1,308.94,312
15012.0,54,2,423.04,322
15014.0,43,2,260.17,322
15016.0,173,1,170.04,211
15017.0,34,1,125.58,311
15018.0,39,4,456.26,342
15019.0,267,1,266.0,112
15021.0,9,13,1872.28,554
15022.0,12,4,905.04,443
15023.0,3,12,6763.16,555
15024.0,10,10,1661.33,554
15025.0,33,1,377.01,312
15026.0,80,3,469.0,232
15027.0,31,6,1051.95,444
15028.0,8,4,627.13,543
15030.0,72,2,518.28,223
15031.0,4,4,668.14,543
15032.0,256,5,4464.1,145
15033.0,5,11,2571.02,555
15034.0,16,11,4277.66,455
15035.0,90,1,252.73000000000002,212
15036.0,72,3,465.55,232
15038.0,43,7,665.59,353
15039.0,10,52,19786.44,555
15041.0,170,1,180.35,211
15042.0,199,1,135.93,111
15043.0,31,1,537.0,413
15044.0,19,22,7629.38,455
15045.0,152,3,633.66,233
15046.0,9,16,5064.01,555
15047.0,270,1,343.62,112
15048.0,65,5,380.57,342
15049.0,274,1,121.17000000000002,111
15050.0,25,5,1727.17,444
15051.0,23,3,1391.61,434
15052.0,319,1,215.78,111
15053.0,5,3,697.79,533
15054.0,12,2,302.1,422
15057.0,275,2,1489.5,124
15058.0,25,11,2124.9900000000002,455
15059.0,41,11,1325.82,354
15060.0,8,4,303.09,542
15061.0,4,55,54228.74,555
15062.0,71,4,987.86,244
15063.0,213,1,370.79999999999995,112
15065.0,38,6,3135.98,345
15066.0,32,2,760.59,323
15067.0,78,3,1744.76,234
15068.0,46,2,553.36,323
15069.0,179,1,1109.53,114
15070.0,373,1,106.2,111
15071.0,94,2,982.07,224
15073.0,10,4,612.43,543
15074.0,105,1,748.87,213
15075.0,78,1,773.03,213
15076.0,173,1,880.85,213
15078.0,7,38,9623.35,555
15079.0,213,5,893.66,143
15081.0,22,6,487.35,443
15083.0,257,1,88.2,111
15087.0,282,1,306.94,112
15088.0,21,3,1140.27,434
15089.0,10,6,2420.84,545
15090.0,308,1,381.32,112
15091.0,54,2,476.96,322
15092.0,215,2,457.81,122
15093.0,18,9,4410.14,455
15095.0,104,5,1364.7,244
15096.0,43,1,219.39000000000001,311
15097.0,4,1,248.08,512
15098.0,182,5,649.5,143
15099.0,84,1,410.48,212
15100.0,330,6,635.1,143
15101.0,9,3,310.03,532
15103.0,31,2,703.36,423
15104.0,167,3,1002.54,234
15105.0,18,7,2298.93,455
15106.0,18,7,1407.73,454
15107.0,311,8,247.66,152
15108.0,142,5,1291.75,244
15109.0,241,2,463.75,122
15110.0,24,7,970.25,454
15111.0,29,3,1567.48,434
15113.0,10,4,3439.41,545
15114.0,30,10,2760.56,455
15115.0,18,1,340.11,412
15116.0,18,4,1352.75,444
15117.0,15,6,1550.13,444
15118.0,134,1,244.8,211
15119.0,246,1,266.4,112
15120.0,130,2,343.82,222
15121.0,50,2,457.72,322
15122.0,85,6,1612.13,244
15123.0,7,2,2199.31,525
15124.0,23,2,184.19,421
15125.0,25,23,11117.05,455
15127.0,66,1,406.53,312
15128.0,60,8,1419.54,354
15129.0,50,11,3447.4,355
15130.0,170,1,330.11,212
15132.0,18,5,977.9300000000001,444
15133.0,128,3,982.42,234
15134.0,15,8,1387.99,454
15135.0,233,2,127.15,121
15136.0,3,5,1282.45,544
15139.0,240,2,178.96,121
15140.0,52,8,2350.0,355
15142.0,46,1,498.74,313
15143.0,226,1,259.45,112
15144.0,8,18,6530.04,555
15145.0,4,4,1194.73,544
15146.0,165,3,1313.66,234
15147.0,219,2,608.65,123
15148.0,11,1,301.29,512
15149.0,134,1,520.8000000000001,213
15150.0,17,11,5303.97,455
15152.0,10,16,4684.24,555
15153.0,31,1,329.25,412
15154.0,74,2,240.27,221
15156.0,1,3,961.49,534
15157.0,4,5,1869.5,544
15158.0,45,1,401.40000000000003,312
15159.0,2,34,18573.68,555
15160.0,357,1,158.16,111
15163.0,18,2,304.47,422
15164.0,69,3,843.05,333
15165.0,373,1,487.75,113
15167.0,321,1,163.0,111
15168.0,26,1,106.56,411
15171.0,325,2,1034.5,124
15172.0,9,5,1624.05,544
15174.0,323,1,135.75,111
15175.0,72,1,224.14,211
15178.0,260,1,40.5,111
15179.0,18,7,2186.2,455
15180.0,367,1,87.5,111
15181.0,66,5,680.28,343
15182.0,154,2,622.85,223
15184.0,29,2,406.76,422
15185.0,70,1,310.62,312
15186.0,14,2,411.41,422
15187.0,2,18,4670.08,555
15189.0,1,53,15802.14,555
15192.0,120,3,1044.32,234
15193.0,61,1,499.32,313
15194.0,3,22,7521.17,555
15195.0,3,1,3861.0,515
15197.0,9,5,656.44,543
15198.0,92,2,193.64,221
15199.0,59,4,1268.7,344
15201.0,79,11,927.84,254
15203.0,26,6,1827.8,444
15204.0,357,1,316.58,112
15205.0,85,3,648.8299999999999,233
15206.0,10,4,420.29999999999995,542
15208.0,1,6,867.62,543
15210.0,225,1,331.18,112
15211.0,60,2,894.4100000000001,323
15212.0,239,2,88.94999999999999,121
15213.0,319,3,325.05,132
15214.0,2,8,1661.44,554
15215.0,45,6,615.99,343
15216.0,88,1,96.6,211
15218.0,11,11,5756.89,555
15219.0,176,1,305.75,112
15220.0,52,7,1758.92,354
15221.0,366,2,114.1,121
15222.0,319,1,585.0,113
15223.0,226,3,454.90000000000003,132
15224.0,358,3,310.48,132
15225.0,234,1,409.40000000000003,112
15226.0,311,1,154.41,111
15227.0,37,5,1219.4,344
15228.0,66,5,3376.96,345
15230.0,239,2,429.6,122
15232.0,113,2,612.06,223
15234.0,277,1,197.0,111
15235.0,218,12,2247.51,155
15236.0,299,1,321.05,112
15237.0,2,4,1412.32,544
15238.0,29,5,1056.54,444
15239.0,10,3,764.34,533
15240.0,45,7,1685.57,354
15241.0,67,9,1738.59,354
15243.0,74,1,316.68,212
15244.0,65,2,631.57,323
15245.0,134,3,2515.84,235
15246.0,238,2,514.15,123
15247.0,122,1,356.0,212
15249.0,32,15,6657.36,355
15251.0,9,15,10327.11,555
15252.0,36,2,740.78,323
15253.0,16,6,915.3,443
15254.0,127,1,300.36,212
15255.0,67,1,890.85,313
15256.0,149,1,98.45,211
15257.0,281,2,232.14999999999998,121
15258.0,169,2,623.16,223
15260.0,100,8,1780.77,254
15261.0,135,1,254.82,212
15262.0,324,1,178.95000000000002,111
15263.0,107,1,156.51,211
15264.0,64,1,393.74,312
15265.0,151,2,1506.1200000000001,224
15266.0,338,1,119.3,111
15267.0,22,5,1717.36,444
15269.0,24,1,408.8,412
15270.0,16,9,2298.2,455
15271.0,7,16,2485.82,555
15272.0,57,2,721.94,323
15274.0,4,2,716.57,523
15275.0,31,2,609.19,423
15276.0,66,1,135.31,311
15277.0,47,1,255.89999999999998,312
15279.0,355,2,277.40999999999997,122
15280.0,172,1,113.12,211
15281.0,59,12,2239.9500000000003,355
15286.0,50,1,240.55,311
15287.0,22,3,485.24,433
15288.0,43,5,2306.52,345
15289.0,29,4,935.1,444
15290.0,5,21,7803.7699999999995,555
15291.0,26,20,4596.51,455
15292.0,201,1,180.94,111
15296.0,44,10,3610.31,355
15297.0,10,4,635.04,543
15298.0,2,14,3774.1,555
15299.0,67,11,3787.09,355
15300.0,64,1,496.44,313
15301.0,51,14,5028.12,355
15303.0,290,1,574.02,113
15304.0,61,10,680.3,353
15306.0,64,3,1174.35,334
15307.0,96,1,205.3,211
15308.0,271,2,302.27,122
15311.0,1,118,59419.340000000004,555
15312.0,75,5,921.1,244
15313.0,110,1,52.0,211
15314.0,199,1,327.97,112
15315.0,64,3,551.54,333
15316.0,327,1,165.0,111
15318.0,4,1,312.62,512
15319.0,284,1,204.5,111
15320.0,44,1,267.13,312
15321.0,49,4,2650.73,345
15322.0,64,2,602.97,323
15325.0,104,1,162.29,211
15326.0,334,1,311.71,112
15327.0,53,1,208.75,311
15329.0,35,5,1005.5,344
15330.0,32,2,714.96,323
15332.0,366,4,1661.06,144
15333.0,208,1,1028.56,114
15334.0,157,3,351.67,232
15335.0,54,1,173.97,311
15339.0,66,3,557.57,333
15341.0,81,1,2020.52,214
15342.0,116,2,391.76,222
15343.0,87,1,364.5,212
15344.0,1,5,476.58,542
15345.0,35,2,367.69,322
15346.0,333,1,252.42000000000002,112
15347.0,366,1,201.60000000000002,111
15348.0,72,1,158.04,211
15349.0,158,2,473.81,222
15350.0,373,1,115.65,111
15351.0,12,10,1862.14,454
15353.0,255,2,777.02,123
15355.0,29,2,277.05,422
15356.0,31,10,2766.5,455
15358.0,5,29,8234.8,555
15360.0,40,1,427.93,312
15361.0,362,1,418.92,112
15363.0,241,2,318.05,122
15364.0,96,2,913.19,223
15365.0,26,9,1330.45,454
15366.0,75,2,602.51,223
15367.0,57,5,1867.69,344
15368.0,21,1,446.94000000000005,412
15370.0,41,8,2360.55,355
15372.0,137,1,2007.3999999999999,214
15373.0,8,13,2213.11,555
15374.0,129,1,168.0,211
15376.0,40,3,1233.3600000000001,334
15379.0,169,8,3631.8900000000003,255
15380.0,9,6,1682.3600000000001,544
15381.0,214,2,596.85,123
15382.0,15,8,5927.86,455
15384.0,170,3,635.76,233
15385.0,40,1,316.88,312
15386.0,186,1,394.14,112
15388.0,270,1,140.54,111
15389.0,172,1,500.0,213
15392.0,5,5,1515.73,544
15393.0,16,2,231.86,421
15394.0,10,4,2183.54,545
15395.0,326,1,107.45,111
15396.0,113,1,288.18,212
15397.0,290,1,94.0,111
15398.0,16,3,1339.63,434
15399.0,1,3,815.77,533
15400.0,92,6,666.7,243
15402.0,149,2,626.77,223
15405.0,189,1,349.1,112
15406.0,18,4,426.61,442
15407.0,34,4,1056.44,344
15408.0,264,1,267.18,112
15410.0,84,8,3450.84,255
15411.0,26,5,1346.38,444
15412.0,171,1,190.53,211
15414.0,10,3,774.9000000000001,533
15415.0,313,1,572.8100000000001,113
15416.0,65,5,3974.37,345
15417.0,85,1,508.8,213
15419.0,25,1,135.86,411
15421.0,59,4,950.36,344
15422.0,323,2,97.7,121
15423.0,38,1,43.5,311
15424.0,254,2,383.34,122
15426.0,19,7,1429.9,454
15427.0,33,3,1483.14,334
15428.0,15,1,93.78,411
15429.0,27,3,364.90000000000003,432
15432.0,23,1,171.19,411
15433.0,79,3,417.87,232
15434.0,8,6,997.48,544
15435.0,22,1,149.29,411
15436.0,12,3,1122.53,434
15437.0,262,1,200.16,111
15438.0,131,1,156.57999999999998,211
15440.0,55,3,383.68,332
15442.0,249,1,594.0,113
15443.0,2,8,3212.16,555
15444.0,9,2,1418.26,524
15445.0,264,1,113.5,111
15447.0,331,1,155.17,111
15448.0,313,1,494.64,113
15449.0,26,5,971.22,444
15450.0,30,1,429.84,412
15452.0,30,3,538.73,433
15453.0,2,7,1388.37,554
15454.0,362,1,179.1,111
15456.0,283,3,447.22,132
15457.0,262,1,237.07,111
15458.0,25,1,161.64,411
15460.0,354,1,216.76,111
15462.0,94,3,234.6,231
15463.0,29,1,126.14,411
15464.0,338,1,1048.85,114
15465.0,20,24,6945.0199999999995,455
15466.0,85,1,334.53,212
15467.0,9,4,511.88,543
15468.0,35,5,438.46,342
15469.0,43,4,504.5,343
15471.0,2,1,469.48,512
15472.0,113,1,371.56,212
15473.0,14,10,1465.2,454
15475.0,77,1,454.10999999999996,212
15478.0,40,2,1441.42,324
15480.0,116,1,905.5,213
15482.0,16,16,6568.72,455
15483.0,161,4,233.81,241
15484.0,1,5,3563.11,545
15485.0,30,3,2575.0,435
15488.0,93,1,91.32000000000001,211
15489.0,23,4,1090.03,444
15491.0,95,7,3090.85,255
15492.0,28,2,659.4599999999999,423
15493.0,33,7,1967.25,354
15494.0,21,2,1299.23,424
15497.0,18,3,1259.7,434
15498.0,1,35,12396.46,555
15500.0,8,4,1131.56,544
15502.0,16,23,5541.46,455
15503.0,363,1,147.09,111
15504.0,81,1,52.83,211
15505.0,53,7,3497.14,355
15506.0,23,3,979.26,434
15507.0,172,1,492.36,213
15508.0,189,6,1000.27,144
15510.0,331,1,250.0,112
15511.0,12,5,909.23,443
15512.0,156,2,121.0,221
15513.0,31,22,14520.08,455
15514.0,12,13,2963.19,455
15516.0,45,3,62.43,331
15517.0,233,1,267.03,112
15518.0,64,13,1911.89,354
15520.0,2,1,343.5,512
15521.0,36,13,2574.65,355
15522.0,33,2,398.84,322
15523.0,84,1,412.01000000000005,212
15524.0,25,1,440.0,412
15525.0,2,4,811.02,543
15526.0,33,2,148.44,321
15527.0,19,10,2348.82,455
15528.0,254,1,229.33,111
15529.0,23,12,3967.78,455
15530.0,22,4,1502.35,444
15531.0,8,2,2007.44,524
15532.0,25,6,1517.08,444
15533.0,19,5,746.92,443
15535.0,173,7,459.9,252
15537.0,163,1,110.92,211
15539.0,7,1,538.46,513
15540.0,11,1,213.3,511
15541.0,114,1,85.13000000000001,211
15543.0,288,1,127.86,111
15544.0,9,11,3542.51,555
15545.0,54,2,292.71999999999997,322
15547.0,7,14,4954.84,555
15549.0,77,4,1655.76,244
15550.0,4,4,575.63,543
15551.0,37,1,436.06,312
15552.0,217,1,90.12,111
15553.0,60,1,437.23,312
15554.0,278,1,217.2,111
15555.0,12,20,4758.2,455
15556.0,24,1,279.77,412
15557.0,29,1,473.65000000000003,412
15561.0,12,5,722.74,443
15562.0,352,1,134.55,111
15563.0,9,7,1319.69,554
15565.0,50,2,173.16,321
15567.0,19,1,186.01,411
15568.0,3,3,758.29,533
15569.0,104,5,1375.71,244
15570.0,7,13,4109.97,555
15571.0,12,4,650.4300000000001,443
15572.0,5,7,2552.86,555
15573.0,32,2,607.45,323
15574.0,178,4,702.25,143
15576.0,38,1,940.6700000000001,314
15577.0,151,3,258.88,232
15578.0,162,1,127.1,211
15579.0,69,2,348.6,322
15581.0,121,14,3429.9700000000003,255
15582.0,25,3,682.9100000000001,433
15584.0,24,5,722.61,443
15585.0,177,1,455.3,112
15587.0,50,4,913.6800000000001,343
15589.0,253,4,456.58,142
15592.0,47,1,388.58,312
15593.0,71,1,199.8,211
15594.0,16,6,1767.53,444
15596.0,101,9,1343.34,254
15597.0,30,2,315.71999999999997,422
15598.0,35,3,235.68,331
15599.0,27,2,761.74,423
15601.0,11,17,6745.36,555
15602.0,8,15,1083.63,554
15603.0,79,1,48.480000000000004,211
15604.0,52,1,216.39,311
15605.0,36,5,1198.23,344
15606.0,57,11,2422.64,355
15607.0,337,1,104.76,111
15608.0,28,4,1093.68,444
15609.0,183,2,270.03000000000003,122
15610.0,52,1,112.46000000000001,311
15611.0,10,15,1568.39,554
15612.0,36,2,195.15,321
15615.0,10,27,10360.04,555
15618.0,33,5,747.031,343
15619.0,11,1,336.40000000000003,512
15620.0,50,6,1524.4,344
15621.0,4,6,1158.77,544
15622.0,3,16,3224.53,555
15623.0,141,1,301.03,212
15624.0,117,4,588.13,243
15625.0,100,8,1504.56,254
15626.0,75,2,675.8,223
15628.0,5,10,2865.64,555
15630.0,45,3,1180.4,334
15632.0,16,10,3147.31,455
15634.0,17,1,243.55,411
15636.0,90,2,724.76,223
15637.0,53,1,223.36,311
15639.0,134,1,425.32,212
15640.0,4,17,12433.34,555
15641.0,105,4,1887.2,244
15643.0,179,6,647.4,143
15644.0,166,4,813.0,243
15645.0,19,1,612.01,413
15646.0,158,4,425.14000000000004,242
15648.0,204,4,599.9,143
15649.0,336,2,816.0,123
15651.0,37,3,646.3,333
15652.0,91,1,337.74,212
15653.0,93,2,877.4399999999999,233
15654.0,9,2,922.53,534
15655.0,233,2,511.32,133
15656.0,45,4,748.5,343
15657.0,23,1,30.0,411
15658.0,190,8,958.9,154
15659.0,44,1,306.45,312
15660.0,25,12,1552.01,454
15661.0,317,2,309.8,132
15663.0,106,1,138.14,211
15664.0,51,2,358.63,332
15665.0,168,2,2242.01,235
15667.0,40,1,301.32,312
15668.0,218,1,76.32000000000001,111
15669.0,40,5,677.69,343
15670.0,297,1,173.05,111
15671.0,19,10,2635.4900000000002,455
15673.0,88,4,2881.02,245
15674.0,73,8,1744.02,254
15675.0,81,3,323.69,232
15676.0,9,5,3324.09,545
15677.0,49,1,657.23,313
15678.0,53,1,352.7,312
15679.0,24,4,781.28,443
15680.0,9,3,1333.68,534
15681.0,18,6,946.36,444
15683.0,117,1,193.75,211
15687.0,9,11,2981.5,555
15689.0,120,2,254.1,232
15690.0,4,2,239.76,531
15691.0,252,1,136.8,111
15692.0,28,1,191.04,411
15694.0,1,15,6423.6,555
15695.0,267,2,409.98,132
15696.0,33,12,2644.46,355
15699.0,18,1,309.65,412
15700.0,172,3,664.03,233
15701.0,2,4,1542.14,544
15703.0,265,1,211.5,111
15704.0,140,4,2293.62,245
15705.0,201,1,143.1,111
15706.0,60,7,1001.8100000000001,354
15707.0,35,4,945.58,344
15708.0,41,11,3329.7200000000003,355
15709.0,284,1,133.25,111
15712.0,9,5,1072.3600000000001,544
15713.0,143,3,346.75,232
15714.0,12,2,330.88,432
15716.0,146,4,1118.81,244
15717.0,234,1,150.3,111
15719.0,33,14,5043.96,355
15720.0,24,1,598.73,413
15721.0,12,1,507.08,413
15722.0,36,6,2181.21,345
15723.0,365,1,203.1,111
15724.0,201,3,212.3,131
15725.0,15,1,415.25,412
15727.0,17,7,5178.96,455
15729.0,198,2,62.0,131
15730.0,66,4,1108.38,344
15732.0,212,2,294.12,132
15733.0,283,1,162.3,111
15734.0,115,2,1339.45,234
15737.0,15,12,1121.21,454
15738.0,19,19,4788.77,455
15739.0,66,1,449.12,312
15740.0,49,1,154.88,311
15743.0,16,4,784.46,443
15744.0,78,1,34.8,211
15745.0,9,6,1071.24,544
15746.0,134,2,182.96,231
15747.0,13,3,974.04,434
15748.0,40,1,149.31,311
15749.0,235,4,21535.9,145
15750.0,3,9,2451.23,555
15752.0,40,8,2628.93,355
15753.0,305,1,79.2,111
15754.0,51,4,455.67,342
15755.0,1,8,2318.88,555
15756.0,61,4,532.96,343
15757.0,66,2,714.42,333
15758.0,25,1,205.25,411
15759.0,218,3,253.04,132
15762.0,65,2,583.75,333
15763.0,32,3,1048.67,334
15764.0,81,10,3245.47,255
15766.0,64,1,315.06,312
15768.0,116,4,581.8299999999999,243
15769.0,7,29,51823.72,555
15773.0,6,1,635.6800000000001,513
15774.0,69,1,270.8,312
15775.0,245,1,104.9,111
15776.0,133,1,241.62,211
15777.0,241,5,1021.61,144
15780.0,184,3,475.28000000000003,132
15781.0,25,4,333.56,442
15782.0,10,4,2593.94,545
15783.0,11,1,246.3,512
15785.0,30,8,2303.75,455
15786.0,44,5,4834.2,345
15787.0,26,3,948.05,434
15789.0,358,1,351.3,112
15790.0,10,1,220.85,511
15791.0,44,3,1604.44,334
15793.0,9,4,948.96,544
15795.0,150,1,610.01,213
15796.0,1,10,2666.61,555
15797.0,113,4,2207.4,245
15799.0,76,3,884.14,233
15800.0,107,2,699.08,233
15801.0,46,4,1042.19,344
15803.0,51,1,415.82000000000005,312
15804.0,1,19,3848.55,555
15805.0,23,20,5452.17,455
15806.0,46,3,784.58,333
15807.0,50,3,903.9,333
15808.0,306,5,3724.77,145
15809.0,36,6,399.21,342
15810.0,79,7,1145.43,254
15811.0,17,9,2171.32,455
15812.0,107,5,1801.14,244
15813.0,208,2,1303.9099999999999,134
15814.0,3,6,1842.73,544
15815.0,64,5,2100.6,345
15819.0,49,4,1905.45,344
15820.0,320,1,206.98,111
15821.0,44,2,570.96,333
15822.0,3,2,885.47,533
15825.0,172,1,532.94,213
15826.0,51,4,1649.3600000000001,344
15827.0,73,20,1641.48,254
15829.0,99,2,636.14,233
15830.0,29,2,547.7,433
15831.0,58,4,747.76,343
15832.0,254,1,836.79,113
15834.0,70,6,2084.9,345
15835.0,44,4,954.09,344
15836.0,45,2,117.47,331
15837.0,65,1,391.98,312
15838.0,11,21,33350.76,555
15839.0,25,5,1020.74,444
15840.0,59,3,345.66,332
15841.0,64,6,1209.1,344
15843.0,304,1,118.95000000000002,111
15844.0,46,1,130.73999999999998,311
15845.0,18,10,3650.87,455
15847.0,38,2,389.27,332
15850.0,19,2,238.85,431
15852.0,187,2,160.71,131
15853.0,52,1,110.8,311
15854.0,4,12,2974.65,555
15855.0,137,5,712.24,243
15856.0,4,31,16173.67,555
15857.0,19,1,297.0,412
15858.0,16,5,1438.85,444
15860.0,41,8,977.21,354
15861.0,12,9,3000.36,455
15862.0,8,4,832.88,543
15863.0,26,2,68.84,431
15864.0,22,8,1769.7800000000002,454
15865.0,41,3,895.13,333
15866.0,101,1,230.53,211
15867.0,5,16,3797.79,555
15869.0,277,2,149.64,131
15870.0,33,1,354.09000000000003,312
15872.0,15,2,360.93,432
15874.0,63,9,4330.67,355
15877.0,2,3,440.78,532
15880.0,369,2,313.28000000000003,132
15881.0,312,8,438.24,152
15882.0,199,5,495.36,143
15883.0,2,2,396.48,532
15885.0,93,3,379.35,232
15886.0,60,1,181.09,311
15888.0,80,2,141.27,231
15889.0,157,2,446.87,232
15891.0,227,1,524.52,113
15894.0,253,2,263.55,132
15895.0,150,1,179.17,211
15897.0,194,2,222.05,131
15898.0,1,6,1384.68,544
15899.0,369,1,56.25,111
15900.0,24,1,351.11,412
15901.0,17,3,363.88,432
15903.0,10,8,5126.34,555
15904.0,8,1,164.68,511
15906.0,20,8,1521.79,454
15907.0,4,3,967.45,534
15909.0,174,1,191.94,211
15910.0,1,8,1232.18,554
15912.0,178,2,264.62,132
15916.0,16,10,1491.24,454
15917.0,248,1,123.1,111
15918.0,191,2,334.23,132
15919.0,20,2,639.89,433
15920.0,154,4,167.5,241
15921.0,173,1,336.03000000000003,212
15922.0,372,2,363.6,132
15923.0,373,1,127.08,111
15925.0,194,1,207.15,111
15930.0,67,1,426.63,312
15932.0,4,11,2461.85,555
15933.0,21,3,1107.46,434
15935.0,239,2,416.86,132
15937.0,64,1,145.35,311
15938.0,112,5,404.58,242
15939.0,90,16,6102.26,255
15940.0,311,2,31.799999999999997,131
15942.0,134,1,337.44,212
15944.0,277,1,325.1,112
15945.0,365,1,181.0,111
15947.0,83,1,1708.24,214
15948.0,8,2,955.24,534
15949.0,17,2,364.72,432
15950.0,2,5,1705.26,544
15951.0,1,3,669.57,533
15952.0,34,4,806.57,343
15953.0,15,10,1634.53,454
15955.0,24,16,4389.81,455
15957.0,32,1,428.89,312
15958.0,74,1,104.35,211
15963.0,20,2,470.76,432
